"WikiPlantaID"	"COL_NOTDECENVIR"	"FLO_NOTDEFLO"	"COL_VIRIGUA"	"COL_TIPDEAMO"	"HAB_HAB"	"FRU_NOTDEFRU"	"COL_AMO"	"COL_AMO_UNIT"	"COL_FER"	"COL_NOT"	"HAB_DAP"	"HAB_DAP_UNIT"	"COL_DAP"	"COL_DAP_UNIT"	"COL_ABU"	"IMA_FOLFACABA"	"IMA_EXS"	"IMA_FOLFACADA"
"14131"	"co"		"18190"		"árvore"
"14132"					"árvore"
"14133"					"árvore"
"14134"					"árvore"
"14135"					"árvore"
"14136"	"co"				"árvore"
"14137"					"árvore"
"14138"	"co"		"18364"		"árvore"
"14139"					"árvore"
"14140"					"árvore"
"14141"					"árvore"
"14142"					"árvore"
"14143"			"18268"		"árvore"
"14144"					"árvore"
"14145"					"árvore"
"14146"					"árvore"
"14147"					"árvore"
"14148"					"árvore"
"14149"					"árvore"
"14150"	"co"				"árvore"
"14151"					"árvore"
"14152"					"árvore"
"14153"					"árvore"
"14154"					"árvore"
"14155"	"co"				"árvore"
"14156"					"árvore"
"14157"					"árvore"
"14158"					"árvore"
"14159"					"árvore"
"14160"					"árvore"
"14161"					"árvore"
"14162"	"co"				"árvore"
"14163"					"árvore"
"14164"					"árvore"
"14165"	"ca"				"árvore"
"14166"					"árvore"
"14167"					"árvore"
"14168"					"árvore"
"14169"					"árvore"
"14170"					"árvore"
"14171"					"árvore"
"14172"					"árvore"
"14173"					"árvore"
"14174"					"árvore"
"14175"					"árvore"
"14176"					"árvore"
"14177"					"árvore"
"14178"					"árvore"
"14179"					"árvore"
"14180"					"árvore"
"14181"					"árvore"
"14182"					"árvore"
"14183"					"árvore"
"14184"					"árvore"
"14185"					"árvore"
"14186"					"árvore"
"14187"					"árvore"
"14188"					"árvore"
"14189"					"árvore"
"14190"					"árvore"
"14191"					"árvore"
"14192"					"árvore"
"14193"					"árvore"
"14194"					"árvore"
"14195"					"árvore"
"14196"					"árvore"
"14197"					"árvore"
"14198"					"árvore"
"14199"					"árvore"
"14200"					"árvore"
"14201"					"árvore"
"14202"					"árvore"
"14203"					"árvore"
"14204"					"árvore"
"14205"					"árvore"
"14206"					"árvore"
"14207"					"árvore"
"14209"					"árvore"
"14210"					"árvore"
"14211"					"árvore"
"14212"					"árvore"
"14213"					"árvore"
"14214"					"árvore"
"14215"					"árvore"
"14216"					"árvore"
"14217"			"18266"		"árvore"
"14218"					"árvore"
"14219"					"árvore"
"14220"					"árvore"
"14221"					"árvore"
"14222"					"árvore"
"14223"					"árvore"
"14224"					"árvore"
"14225"					"árvore"
"14227"					"árvore"
"14228"					"árvore"
"14229"			"18364"		"árvore"
"14230"					"árvore"
"14231"	"co"				"árvore"
"14232"					"árvore"
"14233"					"árvore"
"14234"					"árvore"
"14235"					"árvore"
"14236"					"árvore"
"14237"					"árvore"
"14238"					"árvore"
"14239"					"árvore"
"14240"					"árvore"
"14241"					"árvore"
"14242"					"árvore"
"14243"	"co"				"árvore"
"14244"					"árvore"
"14245"					"árvore"
"14246"					"árvore"
"14247"					"árvore"
"14248"					"árvore"
"14249"					"árvore"
"14250"			"18364"		"árvore"
"14251"					"árvore"
"14252"					"árvore"
"14253"					"árvore"
"14254"					"árvore"
"14255"	"ca"				"árvore"
"14256"					"árvore"
"14257"					"árvore"
"14258"					"árvore"
"14259"	"co"				"árvore"
"14260"					"árvore"
"14261"	"co"				"árvore"
"14262"	"de"				"árvore"
"14263"					"árvore"
"14264"	"co"				"árvore"
"14265"					"árvore"
"14266"					"árvore"
"14267"					"árvore"
"14268"					"árvore"
"14270"	"co"				"árvore"
"14271"					"árvore"
"14272"					"árvore"
"14273"					"árvore"
"14274"					"árvore"
"14275"	"ca"				"árvore"
"14276"					"árvore"
"14277"					"árvore"
"14278"					"árvore"
"14279"					"árvore"
"14280"					"árvore"
"14281"					"árvore"
"14282"	"co"				"árvore"
"14283"	"co"				"árvore"
"14284"					"árvore"
"14285"					"árvore"
"14286"					"árvore"
"14287"					"árvore"
"14288"	"ca"				"árvore"
"14289"					"árvore"
"14290"					"árvore"
"14291"	"co"		"18496"		"árvore"
"14292"	"co"				"árvore"
"14293"			"18364"		"árvore"
"14294"	"co"				"árvore"
"14295"					"árvore"
"14296"					"árvore"
"14297"					"árvore"
"14298"					"árvore"
"14299"					"árvore"
"14300"					"árvore"
"14302"					"árvore"
"14303"					"árvore"
"14304"					"árvore"
"14305"	"co"				"árvore"
"14306"					"árvore"
"14307"					"árvore"
"14308"					"árvore"
"14309"					"árvore"
"14310"					"árvore"
"14311"			"18429"		"árvore"
"14312"					"árvore"
"14313"					"árvore"
"14314"					"árvore"
"14315"					"árvore"
"14316"					"árvore"
"14317"					"árvore"
"14318"	"co"				"árvore"
"14319"					"árvore"
"14320"					"árvore"
"14321"					"árvore"
"14322"					"árvore"
"14323"					"árvore"
"14324"					"árvore"
"14325"					"árvore"
"14326"					"árvore"
"14327"					"árvore"
"14328"					"árvore"
"14329"	"co"				"árvore"
"14330"					"árvore"
"14331"					"árvore"
"14332"					"árvore"
"14333"					"árvore"
"14334"					"árvore"
"14335"					"árvore"
"14336"					"árvore"
"14337"					"árvore"
"14338"			"18669"		"árvore"
"14339"					"árvore"
"14340"					"árvore"
"14341"					"árvore"
"14342"					"árvore"
"14343"	"ep"				"árvore"
"14344"					"árvore"
"14345"					"árvore"
"14346"					"árvore"
"14347"					"árvore"
"14348"					"árvore"
"14349"			"18484"		"árvore"
"14350"					"árvore"
"14351"					"árvore"
"14352"					"árvore"
"14353"					"árvore"
"14354"					"árvore"
"14355"					"árvore"
"14356"					"árvore"
"14357"					"árvore"
"14359"					"árvore"
"14360"					"árvore"
"14361"					"árvore"
"14362"					"árvore"
"14363"					"árvore"
"14364"					"árvore"
"14365"					"árvore"
"14366"					"árvore"
"14367"					"árvore"
"14368"					"árvore"
"14369"					"árvore"
"14370"					"árvore"
"14371"	"ca"				"árvore"
"14372"					"árvore"
"14373"	"co"				"árvore"
"14374"					"árvore"
"14375"					"árvore"
"14376"					"árvore"
"14377"	"co"				"árvore"
"14378"					"árvore"
"14379"					"árvore"
"14380"					"árvore"
"14381"					"árvore"
"14382"					"árvore"
"14383"					"árvore"
"14384"					"árvore"
"14385"					"árvore"
"14386"					"árvore"
"14387"					"árvore"
"14388"					"árvore"
"14389"					"árvore"
"14390"					"árvore"
"14391"					"árvore"
"14392"					"árvore"
"14394"					"árvore"
"14395"					"árvore"
"14396"					"árvore"
"14397"					"árvore"
"14398"					"árvore"
"14399"					"árvore"
"14400"					"árvore"
"14401"					"árvore"
"14402"					"árvore"
"14403"	"co"				"árvore"
"14404"					"árvore"
"14405"					"árvore"
"14406"					"árvore"
"14407"					"árvore"
"14408"					"árvore"
"14409"	"co"				"árvore"
"14410"					"árvore"
"14412"					"árvore"
"14414"	"co"				"árvore"
"14415"					"árvore"
"14416"	"de"				"árvore"
"14417"			"18783"		"árvore"
"14418"					"árvore"
"14419"					"árvore"
"14420"					"árvore"
"14421"			"18541"		"árvore"
"14422"					"árvore"
"14423"					"árvore"
"14424"					"árvore"
"14425"			"18201"		"árvore"
"14426"					"árvore"
"14427"					"árvore"
"14428"					"árvore"
"14429"					"árvore"
"14430"					"árvore"
"14432"					"árvore"
"14433"					"árvore"
"14434"					"árvore"
"14435"					"árvore"
"14436"					"árvore"
"14437"			"18541"		"árvore"
"14438"					"árvore"
"14439"					"árvore"
"14440"					"árvore"
"14441"					"árvore"
"14442"					"árvore"
"14444"					"árvore"
"14445"					"árvore"
"14446"					"árvore"
"14447"					"árvore"
"14448"					"árvore"
"14449"					"árvore"
"14450"					"árvore"
"14451"					"árvore"
"14452"					"árvore"
"14453"					"árvore"
"14454"					"árvore"
"14455"					"árvore"
"14456"					"árvore"
"14457"					"árvore"
"14458"					"árvore"
"14459"					"árvore"
"14460"					"árvore"
"14461"					"árvore"
"14462"					"árvore"
"14463"					"árvore"
"14464"					"árvore"
"14465"	"co"				"árvore"
"14466"					"árvore"
"14467"	"co"				"árvore"
"14468"					"árvore"
"14469"			"18541"		"árvore"
"14470"					"árvore"
"14471"					"árvore"
"14472"					"árvore"
"14473"					"árvore"
"14475"					"árvore"
"14476"					"árvore"
"14477"					"árvore"
"14478"			"18541"		"árvore"
"14479"					"árvore"
"14480"					"árvore"
"14481"			"18656"		"árvore"
"14482"					"árvore"
"14483"					"árvore"
"14484"					"árvore"
"14485"					"árvore"
"14486"					"árvore"
"14487"					"árvore"
"14488"					"árvore"
"14489"					"árvore"
"14490"					"árvore"
"14491"	"co"				"árvore"
"14492"					"árvore"
"14493"					"árvore"
"14494"					"árvore"
"14495"					"árvore"
"14496"					"árvore"
"14497"					"árvore"
"14498"					"árvore"
"14499"					"árvore"
"14500"			"18397"		"árvore"
"14501"					"árvore"
"14502"					"árvore"
"14503"					"árvore"
"14504"					"árvore"
"14505"			"18541"		"árvore"
"14506"					"árvore"
"14507"			"18190"		"árvore"
"14508"					"árvore"
"14509"	"co"				"árvore"
"14510"					"árvore"
"14511"	"co"				"árvore"
"14512"			"18364"		"árvore"
"14513"					"árvore"
"14514"					"árvore"
"14515"					"árvore"
"14516"					"árvore"
"14517"			"18300"		"árvore"
"14518"					"árvore"
"14519"					"árvore"
"14520"					"árvore"
"14521"					"árvore"
"14522"					"árvore"
"14523"					"árvore"
"14524"					"árvore"
"14525"					"árvore"
"14526"					"árvore"
"14527"					"árvore"
"14528"					"árvore"
"14529"					"árvore"
"14530"	"co"				"árvore"
"14531"					"árvore"
"14532"					"árvore"
"14533"					"árvore"
"14534"					"árvore"
"14535"					"árvore"
"14536"			"18672"		"árvore"
"14537"					"árvore"
"14538"					"árvore"
"14539"					"árvore"
"14540"					"árvore"
"14541"					"árvore"
"14542"					"árvore"
"14543"					"árvore"
"14544"					"árvore"
"14545"					"árvore"
"14546"					"árvore"
"14547"					"árvore"
"14548"	"qb"				"árvore"
"14549"					"árvore"
"14550"	"ca"				"árvore"
"14551"					"árvore"
"14552"	"qb"				"árvore"
"14553"	"qb"				"árvore"
"14554"					"árvore"
"14555"					"árvore"
"14556"	"co"		"18496"		"árvore"
"14557"					"árvore"
"14558"					"árvore"
"14559"					"árvore"
"14560"					"árvore"
"14561"					"árvore"
"14562"					"árvore"
"14563"					"árvore"
"14564"					"árvore"
"14565"					"árvore"
"14566"					"árvore"
"14567"					"árvore"
"14568"					"árvore"
"14569"	"co"				"árvore"
"14570"					"árvore"
"14571"					"árvore"
"14572"					"árvore"
"14573"					"árvore"
"14574"					"árvore"
"14575"			"18708"		"árvore"
"14576"					"árvore"
"14577"					"árvore"
"14578"			"18726"		"árvore"
"14579"					"árvore"
"14580"					"árvore"
"14581"					"árvore"
"14582"					"árvore"
"14583"					"árvore"
"14584"					"árvore"
"14585"	"co"				"árvore"
"14586"					"árvore"
"14587"					"árvore"
"14588"					"árvore"
"14589"	"ep"				"árvore"
"14590"					"árvore"
"14591"					"árvore"
"14592"					"árvore"
"14593"					"árvore"
"14594"					"árvore"
"14595"					"árvore"
"14596"					"árvore"
"14597"					"árvore"
"14598"					"árvore"
"14599"					"árvore"
"14600"					"árvore"
"14601"					"árvore"
"14602"					"árvore"
"14603"					"árvore"
"14604"			"18496"		"árvore"
"14605"					"árvore"
"14606"					"árvore"
"14607"					"árvore"
"14608"					"árvore"
"14609"					"árvore"
"14610"					"árvore"
"14611"					"árvore"
"14612"					"árvore"
"14613"					"árvore"
"14614"					"árvore"
"14615"					"árvore"
"14616"					"árvore"
"14617"					"árvore"
"14618"					"árvore"
"14619"					"árvore"
"14620"					"árvore"
"14621"					"árvore"
"14622"					"árvore"
"14623"					"árvore"
"14625"					"árvore"
"14626"					"árvore"
"14627"					"árvore"
"14628"	"qb"				"árvore"
"14629"	"qb"				"árvore"
"14630"					"árvore"
"14631"					"árvore"
"14632"					"árvore"
"14633"					"árvore"
"14634"					"árvore"
"14635"					"árvore"
"14636"					"árvore"
"14637"					"árvore"
"14638"					"árvore"
"14639"					"árvore"
"14641"					"árvore"
"14642"					"árvore"
"14643"					"árvore"
"14644"					"árvore"
"14645"					"árvore"
"14646"					"árvore"
"14647"					"árvore"
"14648"					"árvore"
"14649"	"co"				"árvore"
"14650"					"árvore"
"14651"					"árvore"
"14652"					"árvore"
"14653"					"árvore"
"14654"					"árvore"
"14655"					"árvore"
"14656"					"árvore"
"14657"					"árvore"
"14658"					"árvore"
"14659"					"árvore"
"14660"					"árvore"
"14661"					"árvore"
"14662"					"árvore"
"14663"					"árvore"
"14664"					"árvore"
"14665"					"árvore"
"14666"					"árvore"
"14667"					"árvore"
"14668"					"árvore"
"14669"					"árvore"
"14670"	"co"				"árvore"
"14671"					"árvore"
"14672"					"árvore"
"14673"					"árvore"
"14674"					"árvore"
"14675"					"árvore"
"14676"					"árvore"
"14677"					"árvore"
"14678"					"árvore"
"14679"					"árvore"
"14680"					"árvore"
"14681"					"árvore"
"14682"					"árvore"
"14683"					"árvore"
"14684"	"co"				"árvore"
"14685"					"árvore"
"14686"					"árvore"
"14687"			"18708"		"árvore"
"14688"	"co"				"árvore"
"14689"					"árvore"
"14690"					"árvore"
"14691"	"co"				"árvore"
"14692"					"árvore"
"14694"					"árvore"
"14695"					"árvore"
"14696"					"árvore"
"14697"					"árvore"
"14698"					"árvore"
"14699"	"co"		"18837"		"árvore"
"14700"	"co"		"18837"		"árvore"
"14701"					"árvore"
"14702"					"árvore"
"14703"					"árvore"
"14704"					"árvore"
"14705"	"co"		"18837"		"árvore"
"14706"					"árvore"
"14707"	"co"				"árvore"
"14708"					"árvore"
"14709"					"árvore"
"14710"			"18853"		"árvore"
"14711"					"árvore"
"14712"					"árvore"
"14713"					"árvore"
"14714"					"árvore"
"14715"	"ep"				"árvore"
"14716"					"árvore"
"14718"					"árvore"
"14719"			"18859"		"árvore"
"14720"					"árvore"
"14721"					"árvore"
"14722"					"árvore"
"14723"					"árvore"
"14724"	"co"				"árvore"
"14725"					"árvore"
"14726"	"co"		"22996"		"árvore"
"14727"					"árvore"
"14728"	"co"				"árvore"
"14729"					"árvore"
"14730"					"árvore"
"14732"					"árvore"
"14733"	"qb"				"árvore"
"14734"	"co"				"árvore"
"14735"					"árvore"
"14736"					"árvore"
"14737"					"árvore"
"14738"					"árvore"
"14739"	"co"				"árvore"
"14740"	"co"				"árvore"
"14741"					"árvore"
"14742"			"18891"		"árvore"
"14743"					"árvore"
"14744"					"árvore"
"14745"					"árvore"
"14746"					"árvore"
"14747"					"árvore"
"14748"					"árvore"
"14749"					"árvore"
"14750"					"árvore"
"14751"	"co"				"árvore"
"14752"					"árvore"
"14753"					"árvore"
"14754"					"árvore"
"14755"					"árvore"
"14756"	"qb"				"árvore"
"14757"					"árvore"
"14758"					"árvore"
"14759"	"co"				"árvore"
"14760"					"árvore"
"14761"					"árvore"
"14762"					"árvore"
"14763"			"22913"		"árvore"
"14765"					"árvore"
"14766"					"árvore"
"14767"					"árvore"
"14768"					"árvore"
"14769"					"árvore"
"14770"					"árvore"
"14771"					"árvore"
"14772"					"árvore"
"14774"					"árvore"
"14775"					"árvore"
"14776"					"árvore"
"14777"					"árvore"
"14778"					"árvore"
"14779"					"árvore"
"14780"					"árvore"
"14781"					"árvore"
"14782"					"árvore"
"14783"					"árvore"
"14784"					"árvore"
"14785"					"árvore"
"14786"					"árvore"
"14787"					"árvore"
"14788"					"árvore"
"14789"	"co"				"árvore"
"14790"	"qb"				"árvore"
"14791"					"árvore"
"14792"					"árvore"
"14793"					"árvore"
"14794"					"árvore"
"14795"					"árvore"
"14796"					"árvore"
"14797"	"qb"				"árvore"
"14798"					"árvore"
"14799"			"22982"		"árvore"
"14800"					"árvore"
"14801"					"árvore"
"14802"					"árvore"
"14803"					"árvore"
"14804"	"co"				"árvore"
"14805"					"árvore"
"14806"	"co"		"22954"		"árvore"
"14807"					"árvore"
"14808"					"árvore"
"14809"					"árvore"
"14810"					"árvore"
"14811"					"árvore"
"14812"					"árvore"
"14813"	"co"		"22982"		"árvore"
"14814"					"árvore"
"14816"					"árvore"
"14817"					"árvore"
"14818"					"árvore"
"14819"					"árvore"
"14820"					"árvore"
"14821"	"co"				"árvore"
"14823"					"árvore"
"14824"	"co"				"árvore"
"14825"					"árvore"
"14826"					"árvore"
"14827"					"árvore"
"14828"					"árvore"
"14829"					"árvore"
"14830"					"árvore"
"14831"	"co"				"árvore"
"14832"					"árvore"
"14833"					"árvore"
"14834"					"árvore"
"14835"					"árvore"
"14836"					"árvore"
"14837"	"co"				"árvore"
"14838"					"árvore"
"14839"					"árvore"
"14840"					"árvore"
"14841"					"árvore"
"14844"					"árvore"
"14845"					"árvore"
"14846"					"árvore"
"14847"					"árvore"
"14848"					"árvore"
"14849"					"árvore"
"14850"					"árvore"
"14851"					"árvore"
"14852"					"árvore"
"14853"					"árvore"
"14854"					"árvore"
"14855"					"árvore"
"14856"					"árvore"
"14857"					"árvore"
"14858"	"co"				"árvore"
"14859"					"árvore"
"14860"					"árvore"
"14861"	"qb"				"árvore"
"14862"					"árvore"
"14863"					"árvore"
"14864"					"árvore"
"14865"					"árvore"
"14866"					"árvore"
"14867"					"árvore"
"14868"					"árvore"
"14869"					"árvore"
"14870"					"árvore"
"14871"					"árvore"
"14872"					"árvore"
"14873"					"árvore"
"14874"					"árvore"
"14875"					"árvore"
"14876"					"árvore"
"14877"					"árvore"
"14878"					"árvore"
"14879"					"árvore"
"14880"					"árvore"
"14881"	"ep"				"árvore"
"14882"					"árvore"
"14883"					"árvore"
"14884"					"árvore"
"14885"					"árvore"
"14886"					"árvore"
"14887"					"árvore"
"14888"					"árvore"
"14889"	"ep"				"árvore"
"14890"					"árvore"
"14891"					"árvore"
"14892"					"árvore"
"14893"					"árvore"
"14894"					"árvore"
"14895"					"árvore"
"14896"					"árvore"
"14897"					"árvore"
"14898"					"árvore"
"14899"					"árvore"
"14900"					"árvore"
"14901"					"árvore"
"14902"					"árvore"
"14903"					"árvore"
"14904"					"árvore"
"14905"					"árvore"
"14906"					"árvore"
"14907"					"árvore"
"14908"					"árvore"
"14909"					"árvore"
"14910"					"árvore"
"14911"			"19383"		"árvore"
"14912"					"árvore"
"14913"					"árvore"
"14914"					"árvore"
"14915"			"19383"		"árvore"
"14916"					"árvore"
"14917"	"ep"				"árvore"
"14918"					"árvore"
"14919"					"árvore"
"14920"					"árvore"
"14921"			"19383"		"árvore"
"14922"					"árvore"
"14923"					"árvore"
"14924"					"árvore"
"14925"					"árvore"
"14926"					"árvore"
"14927"					"árvore"
"14928"					"árvore"
"14929"					"árvore"
"14930"					"árvore"
"14931"					"árvore"
"14932"					"árvore"
"14933"					"árvore"
"14934"					"árvore"
"14935"					"árvore"
"14936"					"árvore"
"14937"					"árvore"
"14938"					"árvore"
"14939"			"19590"		"árvore"
"14940"					"árvore"
"14941"					"árvore"
"14942"					"árvore"
"14943"					"árvore"
"14944"					"árvore"
"14945"					"árvore"
"14946"					"árvore"
"14947"					"árvore"
"14948"					"árvore"
"14949"					"árvore"
"14950"					"árvore"
"14951"					"árvore"
"14952"					"árvore"
"14953"					"árvore"
"14954"	"ca"				"árvore"
"14955"					"árvore"
"14956"	"co"				"árvore"
"14957"					"árvore"
"14958"					"árvore"
"14959"					"árvore"
"14960"					"árvore"
"14961"					"árvore"
"14962"					"árvore"
