"WikiPlantaID"	"TAG_NUM"	"Family"	"Genus"	"Species"	"LOCAL"	"PosX"	"PosY"	"DAPultimo"	"DAPpom"	"STATUS"	"OBS"
"19517"	"2611"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 44"	"0.6"	"7.6"	"122"	""	"Viva"	""
"19518"	"1525"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 44"	"0.8"	"19.1"	"30"	""	"Viva"	""
"19519"	"1328"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 44"	"0.8"	"26.6"	"37"	""	"Viva"	""
"19520"	"563"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 46"	"0.8"	"42.9"	"204; 71; 45; 39"	""	"Viva"	""
"19594"	"2431"	"Burseraceae"	"Protium"	"Protium"	"Parcela 33"	"3.1"	"9"	"220"	""	"Viva"	""
"19595"	"2051"	"Lecythidaceae"	"Gustavia"	"Gustavia"	"Parcela 42"	"0.8"	"30"	"36"	""	"Viva"	""
"19596"	"77"	"Fabaceae"	"Ormosia"	"Ormosia"	"Parcela 47"	"0.7"	"29.4"	"86"	""	"Viva"	""
"19597"	"912"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 49"	"0.3"	"49.8"	"47"	""	"Viva"	""
"19598"	"1922"	"Meliaceae"	""	"Meliaceae"	"Parcela 51"	"0.4"	"13"	"67"	""	"Viva"	""
"19599"	"1784"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 51"	"0.7"	"17.8"	"142"	""	"Viva"	""
"19600"	"788"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 55"	"5"	"41.1"	"253"	""	"Viva"	""
"19601"	"674"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 22"	"0.8"	"18.7"	"40"	""	"Viva"	""
"19602"	"1598"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 22"	"0.3"	"22"	"55"	""	"Viva"	""
"19603"	"793"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 27"	"0.4"	"20.7"	"52"	""	"Viva"	""
"19604"	"951"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 27"	"0.2"	"36.7"	"27"	""	"Viva"	""
"19605"	"2209"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 27"	"0.8"	"44.1"	"25"	""	"Viva"	""
"19606"	"1886"	"Fabaceae"	""	"Fabaceae"	"Parcela 26"	"0.2"	"15.9"	"26"	""	"Viva"	""
"19607"	"317"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 26"	"0.2"	"30.6"	"29"	""	"Viva"	""
"19608"	"2523"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 25"	"0"	"24"	"49"	""	"Viva"	""
"19609"	"1485"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 39"	"0.7"	"9.6"	"37"	""	"Viva"	""
"19610"	"1497"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 39"	"0.8"	"11.2"	"32"	""	"Viva"	""
"19611"	"711"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 39"	"0.3"	"19.4"	"33; 31"	""	"Viva"	""
"19612"	"980"	"Fabaceae"	""	"Fabaceae"	"Parcela 39"	"0.7"	"30.9"	"35"	""	"Viva"	""
"19613"	"566"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 41"	"0.4"	"12"	"25"	""	"Viva"	""
"19614"	"599"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 41"	"0.2"	"45.5"	"30"	""	"Viva"	""
"19615"	"968"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 41"	"0"	"49.1"	"68"	""	"Viva"	""
"19616"	"1879"	"Linaceae"	"Roucheria"	"Roucheria"	"Parcela 42"	"0.3"	"1"	"28; 46"	""	"Viva"	""
"19617"	"2486"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 42"	"0.1"	"2.5"	"55; 35"	""	"Viva"	""
"19618"	"1527"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 42"	"0.3"	"5.3"	"30"	""	"Viva"	""
"19619"	"2138"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 42"	"0"	"13.6"	"35"	""	"Viva"	""
"19620"	"1392"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 42"	"0.6"	"19.5"	"40; 29"	""	"Viva"	""
"19621"	"1471"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 44"	"0.2"	"19.7"	"26"	""	"Viva"	""
"19622"	"1991"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 45"	"0.7"	"6.6"	"36"	""	"Viva"	""
"19623"	"637"	"Burseraceae"	"Protium"	"Protium"	"Parcela 45"	"0.8"	"7.5"	"35"	""	"Viva"	""
"19624"	"570"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 45"	"0.2"	"11.4"	"32"	""	"Viva"	""
"19625"	"1410"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 45"	"0.3"	"11.8"	"30"	""	"Viva"	""
"19626"	"2193"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 45"	"0.2"	"16.5"	"43"	""	"Viva"	""
"19627"	"170"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 45"	"0.4"	"17.8"	"44"	""	"Viva"	""
"19628"	"1268"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 45"	"0"	"20.5"	"41"	""	"Viva"	""
"19629"	"1025"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 46"	"0.3"	"0.7"	"49"	""	"Viva"	""
"19630"	"2320"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 46"	"0.4"	"4.8"	"32"	""	"Viva"	""
"19631"	"1284"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 46"	"0.8"	"8.3"	"30"	""	"Viva"	""
"19632"	"2108"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 46"	"0.5"	"28.8"	"34"	""	"Viva"	""
"19633"	"1018"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 47"	"0"	"3.4"	"51"	""	"Viva"	""
"19634"	"2372"	"Myristicaceae"	"Iryanthera"	"Iryanthera"	"Parcela 47"	"0"	"3.5"	"32"	""	"Viva"	""
"19635"	"1552"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 47"	"0.2"	"6.7"	"43"	""	"Viva"	""
"19636"	"1980"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 47"	"1"	"12.9"	"55"	""	"Viva"	""
"19637"	"1179"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 47"	"0.6"	"16.9"	"35"	""	"Viva"	""
"19638"	"643"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 47"	"0.4"	"31.2"	"37"	""	"Viva"	""
"19639"	"2356"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 47"	"0.8"	"32.7"	"30"	""	"Viva"	""
"19640"	"453"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 47"	"0.8"	"36.1"	"51"	""	"Viva"	""
"19641"	"1637"	""	""	""	"Parcela 47"	"0.2"	"44"	"38"	""	"Viva"	""
"19642"	"1476"	"Burseraceae"	"Protium"	"Protium"	"Parcela 48"	"0.2"	"13.8"	"30"	""	"Viva"	""
"19643"	"716"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 48"	"0.8"	"23.7"	"54"	""	"Viva"	""
"19644"	"701"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum sanguinolentum"	"Parcela 49"	"0.6"	"10.3"	"32"	""	"Viva"	""
"19645"	"2541"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 49"	"0.3"	"10.8"	"38"	""	"Viva"	""
"19646"	"747"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 49"	"0.4"	"18.1"	"40"	""	"Viva"	""
"19647"	"1053"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Parcela 49"	"0.6"	"20.1"	"31"	""	"Viva"	""
"19648"	"2530"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 49"	"0.2"	"24"	"53"	""	"Viva"	""
"19649"	"1013"	"Vochysiaceae"	""	"Vochysiaceae"	"Parcela 49"	"0.2"	"26.1"	"28"	""	"Viva"	""
"19650"	"309"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 49"	"0.6"	"30.4"	"30"	""	"Viva"	""
"19651"	"2529"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 49"	"0.2"	"31.7"	"38"	""	"Viva"	""
"19652"	"1538"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 49"	"0"	"31.7"	"47"	""	"Viva"	""
"19653"	"338"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 49"	"0.3"	"34.8"	"37"	""	"Viva"	""
"19654"	"982"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 49"	"0"	"34.8"	"32"	""	"Viva"	""
"19655"	"1473"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 49"	"0"	"39.3"	"65"	""	"Viva"	""
"19656"	"1130"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 50"	"0.2"	"14.3"	"36"	""	"Viva"	""
"19657"	"100"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 50"	"0"	"19.3"	"50"	""	"Viva"	""
"19658"	"688"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 50"	"0.9"	"23.3"	"36"	""	"Viva"	""
"19659"	"218"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 50"	"0.4"	"42.9"	"38"	""	"Viva"	""
"19660"	"2467"	"Linaceae"	"Roucheria"	"Roucheria"	"Parcela 52"	"0"	"35.8"	"26; 30"	""	"Viva"	""
"19661"	"528"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 56"	"0.6"	"4.4"	"27"	""	"Viva"	""
"19662"	"923"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 58"	"0.3"	"2.6"	"26"	""	"Viva"	""
"19663"	"190"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 58"	"0.3"	"14.3"	"39"	""	"Viva"	""
"19664"	"2017"	"Burseraceae"	"Protium"	"Protium"	"Parcela 58"	"0.7"	"26.9"	"27"	""	"Viva"	""
"19665"	"2342"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 58"	"0.3"	"30.7"	"26"	""	"Viva"	""
"19667"	"781"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 21"	"0.5"	"41.3"	"226"	""	"Viva"	""
"19668"	"61"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 21"	"4.5"	"17.3"	"226"	""	"Viva"	""
"19669"	"407"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 55"	"0"	"15.5"	"73; 80"	""	"Viva"	""
"19670"	"2049"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 7"	"1"	"35.7"	"212"	""	"Viva"	""
"19672"	"1183"	"Annonaceae"	""	"Annonaceae"	"Parcela 35"	"3.5"	"40.8"	"214"	""	"Viva"	""
"19673"	"483"	"Icacinaceae"	""	"Icacinaceae"	"Parcela 37"	"0.7"	"23.9"	"205"	""	"Viva"	""
"19674"	"542"	"Icacinaceae"	"Emmotum"	"Emmotum"	"Parcela 37"	"5"	"28"	"200"	""	"Viva"	""
"19675"	"754"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 27"	"0.4"	"4.2"	"195"	""	"Viva"	""
"19676"	"1609"	"Annonaceae"	""	"Annonaceae"	"Parcela 27"	"0.3"	"26.5"	"277"	""	"Viva"	""
"19677"	"1779"	"Annonaceae"	"Xylopia"	"Xylopia"	"Parcela 27"	"5"	"23"	"272"	""	"Viva"	""
"19678"	"2088"	"Fabaceae"	""	"Fabaceae"	"Parcela 27"	"4"	"18.9"	"235"	""	"Viva"	""
"19679"	"987"	"Meliaceae"	""	"Meliaceae"	"Parcela 26"	"0.9"	"35.7"	"249"	""	"Viva"	""
"19680"	"835"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 41"	"0.7"	"8.3"	"220"	""	"Viva"	""
"19681"	"1687"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 45"	"3"	"19.5"	"201"	""	"Viva"	""
"19682"	"1532"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 47"	"0.8"	"36.5"	"180"	""	"Viva"	""
"19683"	"770"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 50"	"0.6"	"36.1"	"223"	""	"Viva"	""
"19684"	"1460"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 52"	"5"	"35.5"	"201"	""	"Viva"	""
"19685"	"1639"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 52"	"3"	"35.9"	"212"	""	"Viva"	""
"19686"	"2423"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 52"	"4"	"31.6"	"202"	""	"Viva"	""
"19687"	"2473"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 52"	"5"	"11.8"	"220"	""	"Viva"	""
"19688"	"2584"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 55"	"5"	"17.5"	"207"	""	"Viva"	""
"19689"	"2318"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 57"	"0"	"0.6"	"209"	""	"Viva"	""
"19690"	"1709"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 57"	"3.5"	"46"	"207"	""	"Viva"	""
"19691"	"1673"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 32"	"0.5"	"35.9"	"51"	""	"Viva"	""
"19692"	"1892"	"Fabaceae"	""	"Fabaceae"	"Parcela 24"	"0.5"	"44.5"	"158"	""	"Viva"	""
"19693"	"114"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 23"	"0.3"	"37.7"	"164"	""	"Viva"	""
"19694"	"374"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 25"	"0.8"	"1"	"30"	""	"Viva"	""
"19695"	"921"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 25"	"0.3"	"2.5"	"31"	""	"Viva"	""
"19696"	"1881"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 25"	"0.7"	"12.5"	"27"	""	"Viva"	""
"19697"	"1277"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 5"	"5"	"38.2"	"210"	""	"Viva"	""
"19698"	"1283"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 8"	"0.2"	"29.6"	"210"	""	"Viva"	""
"19699"	"1928"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 23"	"0.2"	"27.9"	"180"	""	"Viva"	""
"19700"	"412"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Parcela 33"	"3"	"13.7"	"219"	""	"Viva"	""
"19701"	"2099"	""	""	""	"Parcela 48"	"0.2"	"47"	"25"	""	"Viva"	""
"19702"	"2251"	"Fabaceae"	""	"Fabaceae"	"Parcela 50"	"0.7"	"15.7"	"28"	""	"Viva"	""
"19703"	"44"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 41"	"0.6"	"8.5"	"250"	""	"Viva"	""
"19704"	"848"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 41"	"4"	"43"	"230"	""	"Viva"	""
"19705"	"1714"	"Dilleniaceae"	"Doliocarpus"	"Doliocarpus"	"Parcela 42"	"0.6"	"33.4"	"206"	""	"Viva"	""
"19706"	"2294"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 43"	"0"	"2.2"	"166"	""	"Viva"	""
"19707"	"2505"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 43"	"0.5"	"47"	"81"	""	"Viva"	""
"19708"	"763"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 43"	"5"	"4.7"	"234"	""	"Viva"	""
"19709"	"2265"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 55"	"0.5"	"1.7"	"195"	""	"Viva"	""
"19710"	"1326"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 55"	"5"	"21.3"	"223"	""	"Viva"	""
"19711"	"2588"	"Arecaceae"	"Socratea"	"Socratea exorrhiza"	"Parcela 42"	"0.9"	"12.3"	"50"	""	"Viva"	""
"19714"	"1972"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 33"	"3.1"	"47.7"	"263"	""	"Viva"	""
"19715"	"2317"	"Nyctaginaceae"	"Neea"	"Neea"	"Parcela 25"	"4.3"	"0.4"	"400"	""	"Viva"	""
"19716"	"934"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 25"	"2.5"	"16.8"	"218"	""	"Viva"	""
"19717"	"2459"	""	""	""	"Parcela 24"	"5"	"19.1"	"500"	""	"Viva"	""
"19718"	"1932"	"Lecythidaceae"	"Cariniana"	"Cariniana"	"Parcela 43"	"0.5"	"19"	"30"	""	"Viva"	""
"19719"	"474"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 51"	"5"	"13.1"	"320"	""	"Viva"	""
"19720"	"1599"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 55"	"0.8"	"49.5"	"36"	""	"Viva"	""
"19721"	"2524"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 29"	"7.3"	"48.2"	"800"	""	"Viva"	""
"19722"	"435"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 29"	"2.9"	"34.4"	"460"	""	"Viva"	""
"19723"	"2457"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 28"	"4.5"	"45.6"	"505"	""	"Viva"	""
"19724"	"2593"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 28"	"8.3"	"18.5"	"608"	""	"Viva"	""
"19725"	"992"	"Meliaceae"	""	"Meliaceae"	"Parcela 35"	"0.8"	"1.4"	"308"	""	"Viva"	""
"19726"	"80"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 35"	"0.7"	"18.7"	"76"	""	"Viva"	""
"19727"	"1249"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 36"	"0"	"45.5"	"129"	""	"Viva"	""
"19728"	"1065"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 37"	"0.6"	"32.8"	"287"	""	"Viva"	""
"19729"	"2410"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Parcela 37"	"2.9"	"17.7"	"345"	""	"Viva"	""
"19730"	"2517"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 27"	"0.3"	"0.5"	"602"	""	"Viva"	""
"19731"	"2354"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 39"	"4"	"6.8"	"429"	""	"Viva"	""
"19732"	"1563"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 40"	"4.5"	"32.9"	"900"	""	"Viva"	""
"19733"	"827"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 41"	"0.6"	"26.7"	"264"	""	"Viva"	""
"19734"	"667"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 41"	"5"	"40.3"	"380"	""	"Viva"	""
"19735"	"2009"	"Linaceae"	"Roucheria"	"Roucheria"	"Parcela 41"	"4"	"24.7"	"241"	""	"Viva"	""
"19736"	"2351"	"Burseraceae"	"Protium"	"Protium"	"Parcela 41"	"3"	"14"	"800"	""	"Viva"	""
"19737"	"1740"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 41"	"3"	"12"	"330"	""	"Viva"	""
"19738"	"1960"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 41"	"3"	"2.8"	"227"	""	"Viva"	""
"19739"	"185"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 42"	"5"	"38.3"	"503"	""	"Viva"	""
"19740"	"2572"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 43"	"4"	"37.5"	"470"	""	"Viva"	""
"19741"	"2394"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 44"	"0.8"	"27.8"	"330"	""	"Viva"	""
"19742"	"1152"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 44"	"4.5"	"22"	"800"	""	"Viva"	""
"19743"	"1535"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 47"	"0"	"45"	"37"	""	"Viva"	""
"19744"	"1522"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 47"	"4"	"23"	"630"	""	"Viva"	""
"19745"	"1743"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 48"	"0"	"17"	"639"	""	"Viva"	""
"19746"	"2371"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 48"	"5"	"48.2"	"266"	""	"Viva"	""
"19747"	"1247"	"Burseraceae"	"Protium"	"Protium"	"Parcela 49"	"3"	"4.4"	"256"	""	"Viva"	""
"19748"	"487"	"Sapotaceae"	"Micropholis"	"Micropholis"	"Parcela 56"	"0"	"38.2"	"320"	""	"Viva"	""
"19749"	"812"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 30"	"0.3"	"48.5"	"220"	""	"Viva"	""
"19750"	"1876"	"Burseraceae"	"Protium"	"Protium"	"Parcela 27"	"5"	"47.1"	"298"	""	"Viva"	""
"19751"	"530"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 27"	"2.5"	"42.4"	"213"	""	"Viva"	""
"19752"	"292"	"Burseraceae"	"Protium"	"Protium"	"Parcela 25"	"4"	"7.8"	"247"	""	"Viva"	""
"19753"	"629"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 23"	"0.9"	"17.8"	"389"	""	"Viva"	""
"19754"	"1540"	"Rubiaceae"	"Duroia"	"Duroia"	"Parcela 39"	"0.8"	"42.5"	"110"	""	"Viva"	""
"19755"	"1734"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 39"	"5"	"45.2"	"239"	""	"Viva"	""
"19756"	"109"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 40"	"0.3"	"25.3"	"164"	""	"Viva"	""
"19757"	"824"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 40"	"1"	"27.4"	"156"	""	"Viva"	""
"19758"	"2258"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 41"	"0.3"	"18.2"	"140"	""	"Viva"	""
"19759"	"1553"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 25"	"0"	"5.1"	"484"	""	"Viva"	""
"19760"	"683"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 23"	"0.5"	"17.6"	"80"	""	"Viva"	""
"19761"	"2345"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 23"	"0.6"	"22.5"	"351"	""	"Viva"	""
"19762"	"939"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 27"	"3.5"	"4.2"	"223"	""	"Viva"	""
"19763"	"2048"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 27"	"4.3"	"12.7"	"376"	""	"Viva"	""
"19764"	"1756"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 39"	"3"	"0.8"	"290"	""	"Viva"	""
"19765"	"398"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 42"	"2.5"	"23.2"	"315"	""	"Viva"	""
"19766"	"1384"	"Fabaceae"	""	"Fabaceae"	"Parcela 43"	"0.5"	"12.3"	"133"	""	"Viva"	""
"19767"	"1440"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 43"	"3"	"50"	"251"	""	"Viva"	""
"19768"	"311"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 43"	"2.5"	"27"	"230"	""	"Viva"	""
"19769"	"468"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 45"	"3"	"42.4"	"408"	""	"Viva"	""
"19770"	"578"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 33"	"3.7"	"8.3"	"237"	""	"Viva"	""
"19771"	"1134"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 60"	"3"	"27.5"	"344"	""	"Viva"	""
"19772"	"2387"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 26"	"4.1"	"26"	"333"	""	"Viva"	""
"19773"	"1979"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 25"	"0.5"	"21.1"	"257"	""	"Viva"	""
"19774"	"2323"	"Annonaceae"	""	"Annonaceae"	"Parcela 45"	"0.6"	"8"	"240"	""	"Viva"	""
"19775"	"2119"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 44"	"0.4"	"7.9"	"80"	""	"Viva"	""
"19776"	"1837"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 52"	"0.8"	"43.2"	"44"	""	"Viva"	""
"19777"	"1421"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 53"	"0.8"	"0.3"	"118"	""	"Viva"	""
"19778"	"930"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 55"	"0.3"	"1.7"	"98"	""	"Viva"	""
"19779"	"2295"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 57"	"0.4"	"21"	"36"	""	"Viva"	""
"19780"	"2582"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 57"	"0.2"	"29.7"	"60"	""	"Viva"	""
"19781"	"998"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 57"	"0.7"	"38.9"	"66"	""	"Viva"	""
"19782"	"2631"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 58"	"0.5"	"41.5"	"125"	""	"Viva"	""
"19783"	"1144"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 33"	"3.3"	"43.5"	"369"	""	"Viva"	""
"19784"	"1965"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 44"	"1"	"20"	"39"	""	"Viva"	""
"19785"	"2586"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 48"	"0.9"	"44.1"	"26"	""	"Viva"	""
"19786"	"2100"	"Malvaceae"	"Catostemma"	"Catostemma"	"Parcela 51"	"0.7"	"7.5"	"77"	""	"Viva"	""
"19787"	"1304"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 52"	"0"	"40.6"	"82"	""	"Viva"	""
"19788"	"879"	"Euphorbiaceae"	"Mabea"	"Mabea"	"Parcela 54"	"0.7"	"8.6"	"28"	""	"Viva"	""
"19789"	"2005"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 25"	"4.1"	"46.2"	"269"	""	"Viva"	""
"19790"	"851"	"Arecaceae"	"Mauritia"	"Mauritia carana"	"Parcela 24"	"0.8"	"33.2"	"107"	""	"Viva"	""
"19791"	"20"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 24"	"3"	"20.6"	"348"	""	"Viva"	""
"19792"	"209"	""	""	""	"Parcela 26"	"0.7"	"24.2"	"222"	""	"Viva"	""
"19793"	"498"	"Anacardiaceae"	"Tapirira"	"Tapirira"	"Parcela 38"	"0.5"	"45.3"	"201"	""	"Viva"	""
