"WikiMonitoramentoID"	"WikiPlantaID"	"TAG_NUM"	"FAMILIA"	"GENERO"	"NOME"	"HABITO"	"COUNTRY"	"PROVINCE"	"MUNICIPIO"	"GAZETTEER"	"PAR_GAZ_SPEC"	"PAR_GAZ_DIMx"	"PAR_GAZ_DIMy"	"GAZETTEER_SPEC"	"GAZ_DIMx"	"GAZ_DIMy"	"GAZ_Startx"	"GAZ_Starty"	"POS_X"	"POS_Y"	"POS_LADO"	"POS_REF"	"POS_DIST"	"POS_ANGULO"	"HABITAT_CLASSE"	"CensoNome"	"DATA_OBS"	"TRAIT_NOME"	"UNIDADE_MEDIDA"	"DAP_1"	"DAP_2"	"DAP_3"	"DAP_4"	"DAP_5"	"DAP_6"	"DAP_7"	"DAP_8"	"DAP_9"	"CO_DAP_POM"
"8327"	"4974"	"11619"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"124.3"	"9.63"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"102"	""	""	""	""	""	""	""	""	""
"7956"	"4625"	"1163"	"Chrysobalanaceae"	"Licania"	"Licania mollis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"121.45"	"0.58"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"17"	""	""	""	""	""	""	""	""	""
"207"	"140"	"11641"	"Vochysiaceae"	"Ruizterania"	"Ruizterania retusa"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"50.02"	"1.9"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"203"	""	""	""	""	""	""	""	""	""
"7965"	"4634"	"11699"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"125.34"	"2.75"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"36"	""	""	""	""	""	""	""	""	""
"8273"	"4929"	"11704"	"Myrtaceae"	"Myrcia"	"Myrcia cf. cuprea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"177.69"	"3.49"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"216"	""	""	""	""	""	""	""	""	""
"8177"	"4840"	"11707"	"Myristicaceae"	"Virola"	"Virola cf. surinamensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"225.7"	"2.69"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"67"	""	""	""	""	""	""	""	""	""
"8347"	"4992"	"11758"	"Goupiaceae"	"Goupia"	"Goupia glabra"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"103.65"	"8.78"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"190"	""	""	""	""	""	""	""	""	""
"8099"	"4766"	"11774"	"Chrysobalanaceae"	"Licania"	"Licania mollis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"184.86"	"2.55"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"20"	""	""	""	""	""	""	""	""	""
"7753"	"4426"	"11794"	"Moraceae"	"Brosimum"	"Brosimum cf. guianense"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"9.73"	"3.7"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"11"	""	""	""	""	""	""	""	""	""
"231"	"164"	"11807"	"Lecythidaceae"	"Lecythis"	"Lecythis corrugata"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"206.81"	"0.66"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"48"	""	""	""	""	""	""	""	""	""
"7799"	"4472"	"11821"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"35.28"	"4.01"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"25"	""	""	""	""	""	""	""	""	""
"8349"	"4994"	"11828"	"Phyllanthaceae"	"Amanoa"	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"98.45"	"3.52"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"118"	""	""	""	""	""	""	""	""	""
"8384"	"5028"	"11851"	"Rubiaceae"	"Duroia"	"Duroia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"53.45"	"3.64"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"128"	""	""	""	""	""	""	""	""	""
"8142"	"4809"	"11864"	"Fabaceae"	"Parkia"	"Parkia ulei"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"204.04"	"1.11"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"99"	""	""	""	""	""	""	""	""	""
"8143"	"4809"	"11864"	"Fabaceae"	"Parkia"	"Parkia ulei"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"204.04"	"1.11"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"CO_DAP_POM"	"metros"	""	""	""	""	""	""	""	""	""	"1.6"
"8065"	"4732"	"1191"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"174.8"	"1.76"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"41"	""	""	""	""	""	""	""	""	""
"7884"	"4555"	"1227"	"Euphroniaceae"	"Euphronia"	"Euphronia guianensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"81.64"	"2.71"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"28"	""	""	""	""	""	""	""	""	""
"253"	"186"	"1281"	"Fabaceae"	"Ormosia"	"Ormosia cf. discolor"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"87.73"	"4.61"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"117"	""	""	""	""	""	""	""	""	""
"270"	"203"	"1317"	"Chrysobalanaceae"	"Hirtella"	""	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"122"	"9.58"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-17"	"HA_DAP"	"mm"	"102"	""	""	""	""	""	""	""	""	""
"8379"	"5024"	"1346"	"Chrysobalanaceae"	"Licania"	"Licania mollis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"57.23"	"5.58"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"104"	""	""	""	""	""	""	""	""	""
"7815"	"4487"	"13780"	"Aquifoliaceae"	"Ilex"	"Ilex divaricata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"46.8"	"3.12"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"24"	""	""	""	""	""	""	""	""	""
"8090"	"4757"	"14028"	"Lauraceae"	"Ocotea"	"Ocotea sp.2"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"181.98"	"0.92"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"34"	""	""	""	""	""	""	""	""	""
"256"	"189"	"14045"	"Chrysobalanaceae"	"Hirtella"	"Hirtella physophora"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"65.2"	"3.37"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"123"	""	""	""	""	""	""	""	""	""
"8251"	"4911"	"14069"	"Convolvulaceae"	"Maripa"	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"210.71"	"11.23"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"300"	""	""	""	""	""	""	""	""	""
"8252"	"4911"	"14069"	"Convolvulaceae"	"Maripa"	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"210.71"	"11.23"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"CO_DAP_POM"	"metros"	""	""	""	""	""	""	""	""	""	"1.6"
"7981"	"4649"	"14089"	"Euphroniaceae"	"Euphronia"	"Euphronia guianensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"132.04"	"3.57"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"63"	""	""	""	""	""	""	""	""	""
"8332"	"4979"	"14123"	"Arecaceae"	"Euterpe"	"Euterpe cf. precatoria"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"114.74"	"6.36"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"287"	""	""	""	""	""	""	""	""	""
"8509"	"5141"	"14142"	"Chrysobalanaceae"	"Licania"	"Licania parviflora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"200.5"	"9.41"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-17"	"HA_DAP"	"mm"	"452"	""	""	""	""	""	""	""	""	""
"8007"	"4674"	"1417"	"Myrtaceae"	"Myrcia"	"Myrcia grandis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"144.17"	"2.31"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"13"	""	""	""	""	""	""	""	""	""
"8026"	"4693"	"14175"	"Rubiaceae"	"Posoqueria"	"Posoqueria cf. latifolia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"158.79"	"3.99"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"50"	""	""	""	""	""	""	""	""	""
"8425"	"5065"	"14194"	"Apocynaceae"	"Couma"	"Couma cf. utilis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"4.5"	"12.22"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"104"	""	""	""	""	""	""	""	""	""
"8529"	"5156"	"1421"	"Ochnaceae"	"Ouratea"	"Ouratea cf. discophora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"245.65"	"7.33"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-17"	"HA_DAP"	"mm"	"134"	""	""	""	""	""	""	""	""	""
"8420"	"5062"	"14242"	"Lecythidaceae"	"Couratari"	"Couratari tenuicarpa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"10"	"3.57"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"125"	""	""	""	""	""	""	""	""	""
"8421"	"5062"	"14242"	"Lecythidaceae"	"Couratari"	"Couratari tenuicarpa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"10"	"3.57"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"CO_DAP_POM"	"metros"	""	""	""	""	""	""	""	""	""	"1.6"
"8163"	"4828"	"14263"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"213.37"	"0.82"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"450"	""	""	""	""	""	""	""	""	""
"8164"	"4828"	"14263"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"213.37"	"0.82"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"CO_DAP_POM"	"metros"	""	""	""	""	""	""	""	""	""	"5.8"
"7927"	"4598"	"14345"	"Myrtaceae"	"Myrcia"	"Myrcia citrifolia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"108.75"	"1.22"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"35"	"21"	"22"	"18"	"19"	"10"	"13"	"15"	"12"	""
"7928"	"4598"	"14345"	"Myrtaceae"	"Myrcia"	"Myrcia citrifolia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"108.75"	"1.22"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"CO_DAP_POM"	"metros"	""	""	""	""	""	""	""	""	""	"1.3"
"8333"	"4980"	"14352"	"Olacaceae"	"Chaunochiton"	"Chaunochiton loranthoides"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"113.74"	"11.49"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"120"	""	""	""	""	""	""	""	""	""
"8531"	"5157"	"14358"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"247.57"	"5.68"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-17"	"CO_DAP_POM"	"metros"	""	""	""	""	""	""	""	""	""	"3.7"
"8530"	"5157"	"14358"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"247.57"	"5.68"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-17"	"HA_DAP"	"mm"	"615"	""	""	""	""	""	""	""	""	""
"7993"	"4661"	"14361"	"Vochysiaceae"	"Ruizterania"	"Ruizterania retusa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"137.02"	"2.11"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"25"	""	""	""	""	""	""	""	""	""
"8330"	"4977"	"1438"	"Clusiaceae"	"Clusia"	"Clusia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"121.77"	"6.7"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"116"	""	""	""	""	""	""	""	""	""
"268"	"201"	"14391"	"Burseraceae"	"Protium"	"Protium cf. trifoliolatum"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"80"	"7.44"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-17"	"HA_DAP"	"mm"	"116"	""	""	""	""	""	""	""	""	""
"7924"	"4595"	"14406"	"Myrtaceae"	"Myrcia"	"Myrcia citrifolia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"107.8"	"3.62"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"22"	""	""	""	""	""	""	""	""	""
"8152"	"4818"	"14419"	"Rubiaceae"	"Pagamea"	"Pagamea coriacea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"209.71"	"3.95"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"21"	""	""	""	""	""	""	""	""	""
"8015"	"4682"	"1444"	"Ochnaceae"	"Elvasia"	"Elvasia cf. canescens"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"154.67"	"1.34"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"15"	""	""	""	""	""	""	""	""	""
"7819"	"4491"	"1445"	"Ochnaceae"	"Elvasia"	"Elvasia cf. canescens"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"50.03"	"0.59"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"51"	""	""	""	""	""	""	""	""	""
"214"	"147"	"14482"	"Myristicaceae"	"Virola"	"Virola surinamensis"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"140.57"	"1.36"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"14"	""	""	""	""	""	""	""	""	""
"8248"	"4908"	"14520"	"Lauraceae"	"Ocotea"	"Ocotea sp.2"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"218.75"	"6.27"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-15"	"HA_DAP"	"mm"	"132"	""	""	""	""	""	""	""	""	""
"8322"	"4970"	"14543"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"131.66"	"6.45"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-16"	"HA_DAP"	"mm"	"317"	""	""	""	""	""	""	""	""	""
"7955"	"4624"	"14551"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"121.17"	"1.82"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo01_Area1"	"2008-02-14"	"HA_DAP"	"mm"	"162"	""	""	""	""	""	""	""	""	""
