"WikiPlantaID"	"TAG_NUM"	"NOME"	"NOME_AUTOR"	"FAMILY"	"GENUS"	"SP1"	"AUTHOR1"	"SP1_MORFOTIPO"	"RANK1"	"SP2"	"AUTHOR2"	"SP2_MORFOTIPO"	"CF"	"DETBY"	"DETDATA"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"Pos_X"	"Pos_Y"	"Pos_LADO"	"Pos_REF"	"Pos_DIST"	"Pos_ANGULO"	"HABITAT_CLASSE"	"NOME_VULGAR"	"MARCADO_POR"	"DATA_MARCACAO"	"PROJETO"
"17647"	"1094"	"Swartzia"	"Swartzia"	"Fabaceae"	"Swartzia"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 23"	"Parcela 23"	"-2.8509557527"	"-60.2502494585"	""	"0.1"	"22"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17648"	"1204"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 27"	"Parcela 27"	"-2.8523481544"	"-60.2493565343"	""	"4.5"	"39.3"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17649"	"2001"	"Annonaceae"	"Annonaceae"	"Annonaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 27"	"Parcela 27"	"-2.8523481544"	"-60.2493565343"	""	"0"	"28.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17650"	"564"	"Aldina heterophylla"	"Aldina heterophylla Spruce ex Benth."	"Fabaceae"	"Aldina"	"heterophylla"	"Spruce ex Benth."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 27"	"Parcela 27"	"-2.8523481544"	"-60.2493565343"	""	"0.2"	"34.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17651"	"2471"	"Pachira"	"Pachira"	"Malvaceae"	"Pachira"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 27"	"Parcela 27"	"-2.8523481544"	"-60.2493565343"	""	"0"	"20.2"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17652"	"2254"	"Moronobea"	"Moronobea"	"Clusiaceae"	"Moronobea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 27"	"Parcela 27"	"-2.8523481544"	"-60.2493565343"	""	"0.3"	"33.2"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17653"	"774"	"Hevea"	"Hevea"	"Euphorbiaceae"	"Hevea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.3"	"24"	"E"	""	"0"	"0"	""	"Paxiuba"	""	""	"Projeto03 - Parcelas & NIR"
"17654"	"282"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.3"	"19.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17655"	"852"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 26"	"Parcela 26"	"-2.8518872336"	"-60.2494126931"	""	"5"	"18.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17656"	"2636"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Paulo Transecto 5 Parcela 38"	"Parcela 38"	"-2.8573821578"	"-60.2375754341"	""	"3.2"	"44.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17657"	"2"	"Ouratea"	"Ouratea"	"Ochnaceae"	"Ouratea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Paulo Transecto 5 Parcela 38"	"Parcela 38"	"-2.8573821578"	"-60.2375754341"	""	"4"	"8.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17658"	"965"	"Ouratea"	"Ouratea"	"Ochnaceae"	"Ouratea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.7"	"10"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17659"	"116"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.3"	"29.3"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17660"	"512"	"Moronobea"	"Moronobea"	"Clusiaceae"	"Moronobea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.1"	"35.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17661"	"1357"	"Guatteria"	"Guatteria"	"Annonaceae"	"Guatteria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"5"	"10.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17662"	"160"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 25"	"Parcela 25"	"-2.8515030909"	"-60.249501206"	""	"0.3"	"44"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17663"	"1912"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 25"	"Parcela 25"	"-2.8515030909"	"-60.249501206"	""	"4"	"21.2"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17664"	"673"	"Ecclinusa"	"Ecclinusa"	"Sapotaceae"	"Ecclinusa"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"5"	"10.1"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17665"	"2110"	"Myristicaceae"	"Myristicaceae"	"Myristicaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.1"	"39"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17666"	"1165"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.5"	"41.7"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17667"	"767"	"Mauritia carana"	"Mauritia carana Wallace"	"Arecaceae"	"Mauritia"	"carana"	"Wallace"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.1"	"48.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17668"	"964"	"Myristicaceae"	"Myristicaceae"	"Myristicaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.7"	"38"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17669"	"785"	"Pachira"	"Pachira"	"Malvaceae"	"Pachira"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"3.3"	"25.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17670"	"2482"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 29"	"Parcela 29"	"-2.8532273322"	"-60.2490568813"	""	"0.7"	"15.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17671"	"1775"	"Pachira"	"Pachira"	"Malvaceae"	"Pachira"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 28"	"Parcela 28"	"-2.8527476359"	"-60.2491707075"	""	"0"	"33.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17672"	"225"	"Rubiaceae"	"Rubiaceae"	"Rubiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.2"	"14.9"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17673"	"724"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.5"	"21.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17674"	"1323"	"Chrysophyllum"	"Chrysophyllum"	"Sapotaceae"	"Chrysophyllum"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"3.1"	"35"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17675"	"216"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"2.5"	"31"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17676"	"2546"	"Icacinaceae"	"Icacinaceae"	"Icacinaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.7"	"12.9"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17677"	"69"	"Ouratea"	"Ouratea"	"Ochnaceae"	"Ouratea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0"	"16"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17678"	"463"	"Andira micrantha"	"Andira micrantha Ducke"	"Fabaceae"	"Andira"	"micrantha"	"Ducke"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.2"	"40.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17679"	"1424"	"Rubiaceae"	"Rubiaceae"	"Rubiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"0.9"	"47.1"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17680"	"1376"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 32"	"Parcela 32"	"-2.854535412"	"-60.2486952022"	""	"4"	"11.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17681"	"2380"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.4"	"1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17682"	"1361"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0"	"12.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17683"	"548"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 33"	"Parcela 33"	"-2.8550397512"	"-60.2485965472"	""	"0.5"	"15.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17684"	"1572"	"Moronobea"	"Moronobea"	"Clusiaceae"	"Moronobea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.5"	"40.2"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17685"	"2596"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.3"	"39.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17686"	"787"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"4"	"29.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17687"	"2282"	"Rubiaceae"	"Rubiaceae"	"Rubiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.7"	"48.2"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17688"	"126"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.7"	"48.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17689"	"175"	"Sapotaceae"	"Sapotaceae"	"Sapotaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.2"	"32.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17690"	"703"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.9"	"10.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17691"	"739"	"Mauritiella aculeata"	"Mauritiella aculeata (Kunth) Burret"	"Arecaceae"	"Mauritiella"	"aculeata"	"(Kunth) Burret"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.8"	"5.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17692"	"117"	"Protium"	"Protium"	"Burseraceae"	"Protium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.7"	"35"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17693"	"2350"	"Chrysobalanaceae"	"Chrysobalanaceae"	"Chrysobalanaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.9"	"36.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17694"	"1597"	"Guatteria"	"Guatteria"	"Annonaceae"	"Guatteria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.2"	"37.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17695"	"1512"	"Endlicheria"	"Endlicheria"	"Lauraceae"	"Endlicheria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Branco E Dona Te Transecto 17 Parcela 31"	"Parcela 31"	"-2.8540668637"	"-60.2488112077"	""	"0.1"	"45.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17696"	"1437"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Paulo Transecto 5 Parcela 38"	"Parcela 38"	"-2.8573821578"	"-60.2375754341"	""	"0.5"	"14.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17697"	"1423"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Paulo Transecto 5 Parcela 38"	"Parcela 38"	"-2.8573821578"	"-60.2375754341"	""	"0.6"	"27.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17698"	"356"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sitio Do Sr Paulo Transecto 5 Parcela 38"	"Parcela 38"	"-2.8573821578"	"-60.2375754341"	""	"0"	"44"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
