"WikiPlantaID"	"PlantaTag"	"Family"	"Genus"	"Species"	"LocalPai"	"LocalPai_DIMx"	"LocalPai_DIMy"	"Local"	"Local_DIMx"	"Local_DIMy"	"Local_Startx"	"Local_Starty"	"PlantaPos_X"	"PlantaPos_Y"	"PlantaPos_LADO"	"TraitName"	"TraitVariation"	"TraitVariationUNIT"	"TraitVariationDATE"	"CensoNome"
"19697"	"1277"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"5"	"38.2"	"D"	"Altura"	"13"	"m"	"2016-04-15"	"Censo00_Area2"
"19698"	"1283"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.2"	"29.6"	"D"	"DAP"	"210"	"mm"	"2016-04-15"	"Censo00_Area2"
"19698"	"1283"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.2"	"29.6"	"D"	"Altura"	"12"	"m"	"2016-04-15"	"Censo00_Area2"
"19699"	"1928"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 17"	"100"	"500"	"Parcela 23"	"10"	"50"	"0"	"0"	"0.2"	"27.9"	"E"	"DAP"	"180"	"mm"	"2016-07-05"	"Censo00_Area2"
"19699"	"1928"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 17"	"100"	"500"	"Parcela 23"	"10"	"50"	"0"	"0"	"0.2"	"27.9"	"E"	"Altura"	"18"	"m"	"2016-07-05"	"Censo00_Area2"
"19700"	"412"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Transecto 17"	"100"	"500"	"Parcela 33"	"10"	"50"	"0"	"0"	"3"	"13.7"	"E"	"DAP"	"219"	"mm"	"2016-06-05"	"Censo00_Area2"
"19700"	"412"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Transecto 17"	"100"	"500"	"Parcela 33"	"10"	"50"	"0"	"0"	"3"	"13.7"	"E"	"Altura"	"23"	"m"	"2016-06-05"	"Censo00_Area2"
"19701"	"2099"	""	""	""	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0.2"	"47"	"D"	"DAP"	"25"	"mm"	"2016-05-22"	"Censo00_Area2"
"19701"	"2099"	""	""	""	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0.2"	"47"	"D"	"Altura"	"5"	"m"	"2016-05-22"	"Censo00_Area2"
"19702"	"2251"	"Fabaceae"	""	"Fabaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.7"	"15.7"	"D"	"DAP"	"28"	"mm"	"2016-05-23"	"Censo00_Area2"
"19702"	"2251"	"Fabaceae"	""	"Fabaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.7"	"15.7"	"D"	"Altura"	"5"	"m"	"2016-05-23"	"Censo00_Area2"
"19703"	"44"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"0.6"	"8.5"	"D"	"DAP"	"250"	"mm"	"2016-05-20"	"Censo00_Area2"
"19703"	"44"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"0.6"	"8.5"	"D"	"Altura"	"20"	"m"	"2016-05-20"	"Censo00_Area2"
"19704"	"848"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"4"	"43"	"E"	"DAP"	"230"	"mm"	"2016-05-20"	"Censo00_Area2"
"19704"	"848"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"4"	"43"	"E"	"Altura"	"18"	"m"	"2016-05-20"	"Censo00_Area2"
"19705"	"1714"	"Dilleniaceae"	"Doliocarpus"	"Doliocarpus"	"Transecto 5"	"100"	"500"	"Parcela 42"	"10"	"50"	"0"	"0"	"0.6"	"33.4"	"D"	"DAP"	"206"	"mm"	"2016-05-21"	"Censo00_Area2"
"19705"	"1714"	"Dilleniaceae"	"Doliocarpus"	"Doliocarpus"	"Transecto 5"	"100"	"500"	"Parcela 42"	"10"	"50"	"0"	"0"	"0.6"	"33.4"	"D"	"Altura"	"13"	"m"	"2016-05-21"	"Censo00_Area2"
"19706"	"2294"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"0"	"2.2"	"E"	"DAP"	"166"	"mm"	"2016-05-21"	"Censo00_Area2"
"19706"	"2294"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"0"	"2.2"	"E"	"Altura"	"18"	"m"	"2016-05-21"	"Censo00_Area2"
"19707"	"2505"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"0.5"	"47"	"E"	"DAP"	"81"	"mm"	"2016-05-21"	"Censo00_Area2"
"19707"	"2505"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"0.5"	"47"	"E"	"Altura"	"12"	"m"	"2016-05-21"	"Censo00_Area2"
"19708"	"763"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"5"	"4.7"	"D"	"DAP"	"234"	"mm"	"2016-05-21"	"Censo00_Area2"
"19708"	"763"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"5"	"4.7"	"D"	"Altura"	"18"	"m"	"2016-05-21"	"Censo00_Area2"
"19709"	"2265"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"0.5"	"1.7"	"D"	"DAP"	"195"	"mm"	"2016-05-23"	"Censo00_Area2"
"19709"	"2265"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"0.5"	"1.7"	"D"	"Altura"	"12"	"m"	"2016-05-23"	"Censo00_Area2"
"19710"	"1326"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"5"	"21.3"	"D"	"DAP"	"223"	"mm"	"2016-05-23"	"Censo00_Area2"
"19710"	"1326"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"5"	"21.3"	"D"	"Altura"	"15"	"m"	"2016-05-23"	"Censo00_Area2"
"19711"	"2588"	"Arecaceae"	"Socratea"	"Socratea exorrhiza"	"Transecto 5"	"100"	"500"	"Parcela 42"	"10"	"50"	"0"	"0"	"0.9"	"12.3"	"D"	"DAP"	"50"	"mm"	"2016-05-21"	"Censo00_Area2"
"19711"	"2588"	"Arecaceae"	"Socratea"	"Socratea exorrhiza"	"Transecto 5"	"100"	"500"	"Parcela 42"	"10"	"50"	"0"	"0"	"0.9"	"12.3"	"D"	"Altura"	"5"	"m"	"2016-05-21"	"Censo00_Area2"
"19714"	"1972"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 17"	"100"	"500"	"Parcela 33"	"10"	"50"	"0"	"0"	"3.1"	"47.7"	"D"	"DAP"	"263"	"mm"	"2016-06-05"	"Censo00_Area2"
"19714"	"1972"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 17"	"100"	"500"	"Parcela 33"	"10"	"50"	"0"	"0"	"3.1"	"47.7"	"D"	"Altura"	"15"	"m"	"2016-06-05"	"Censo00_Area2"
"19715"	"2317"	"Nyctaginaceae"	"Neea"	"Neea"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"4.3"	"0.4"	"E"	"DAP"	"400"	"mm"	"2016-07-05"	"Censo00_Area2"
"19715"	"2317"	"Nyctaginaceae"	"Neea"	"Neea"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"4.3"	"0.4"	"E"	"Altura"	"22"	"m"	"2016-07-05"	"Censo00_Area2"
"19716"	"934"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"2.5"	"16.8"	"E"	"DAP"	"218"	"mm"	"2016-07-05"	"Censo00_Area2"
"19716"	"934"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"2.5"	"16.8"	"E"	"Altura"	"15"	"m"	"2016-07-05"	"Censo00_Area2"
"19717"	"2459"	""	""	""	"Transecto 17"	"100"	"500"	"Parcela 24"	"10"	"50"	"0"	"0"	"5"	"19.1"	"E"	"DAP"	"500"	"mm"	"2016-07-05"	"Censo00_Area2"
"19717"	"2459"	""	""	""	"Transecto 17"	"100"	"500"	"Parcela 24"	"10"	"50"	"0"	"0"	"5"	"19.1"	"E"	"Altura"	"25"	"m"	"2016-07-05"	"Censo00_Area2"
"19718"	"1932"	"Lecythidaceae"	"Cariniana"	"Cariniana"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"0.5"	"19"	"D"	"DAP"	"30"	"mm"	"2016-05-21"	"Censo00_Area2"
"19718"	"1932"	"Lecythidaceae"	"Cariniana"	"Cariniana"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"0.5"	"19"	"D"	"Altura"	"4"	"m"	"2016-05-21"	"Censo00_Area2"
"19719"	"474"	"Humiriaceae"	""	"Humiriaceae"	"Transecto 4"	"100"	"500"	"Parcela 51"	"10"	"50"	"0"	"0"	"5"	"13.1"	"D"	"DAP"	"320"	"mm"	"2016-05-23"	"Censo00_Area2"
"19719"	"474"	"Humiriaceae"	""	"Humiriaceae"	"Transecto 4"	"100"	"500"	"Parcela 51"	"10"	"50"	"0"	"0"	"5"	"13.1"	"D"	"Altura"	"20"	"m"	"2016-05-23"	"Censo00_Area2"
"19720"	"1599"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"0.8"	"49.5"	"D"	"DAP"	"36"	"mm"	"2016-05-23"	"Censo00_Area2"
"19720"	"1599"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"0.8"	"49.5"	"D"	"Altura"	"6"	"m"	"2016-05-23"	"Censo00_Area2"
"19721"	"2524"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 17"	"100"	"500"	"Parcela 29"	"10"	"50"	"0"	"0"	"7.3"	"48.2"	"D"	"DAP"	"800"	"mm"	"2016-05-05"	"Censo00_Area2"
"19721"	"2524"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 17"	"100"	"500"	"Parcela 29"	"10"	"50"	"0"	"0"	"7.3"	"48.2"	"D"	"Altura"	"15"	"m"	"2016-05-05"	"Censo00_Area2"
"19722"	"435"	"Rubiaceae"	""	"Rubiaceae"	"Transecto 17"	"100"	"500"	"Parcela 29"	"10"	"50"	"0"	"0"	"2.9"	"34.4"	"D"	"DAP"	"460"	"mm"	"2016-05-05"	"Censo00_Area2"
"19722"	"435"	"Rubiaceae"	""	"Rubiaceae"	"Transecto 17"	"100"	"500"	"Parcela 29"	"10"	"50"	"0"	"0"	"2.9"	"34.4"	"D"	"Altura"	"16"	"m"	"2016-05-05"	"Censo00_Area2"
"19723"	"2457"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 17"	"100"	"500"	"Parcela 28"	"10"	"50"	"0"	"0"	"4.5"	"45.6"	"D"	"DAP"	"505"	"mm"	"2016-05-05"	"Censo00_Area2"
"19723"	"2457"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 17"	"100"	"500"	"Parcela 28"	"10"	"50"	"0"	"0"	"4.5"	"45.6"	"D"	"Altura"	"15"	"m"	"2016-05-05"	"Censo00_Area2"
"19724"	"2593"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 17"	"100"	"500"	"Parcela 28"	"10"	"50"	"0"	"0"	"8.3"	"18.5"	"D"	"DAP"	"608"	"mm"	"2016-05-05"	"Censo00_Area2"
"19724"	"2593"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 17"	"100"	"500"	"Parcela 28"	"10"	"50"	"0"	"0"	"8.3"	"18.5"	"D"	"Altura"	"15"	"m"	"2016-05-05"	"Censo00_Area2"
"19725"	"992"	"Meliaceae"	""	"Meliaceae"	"Transecto 5"	"100"	"500"	"Parcela 35"	"10"	"50"	"0"	"0"	"0.8"	"1.4"	"E"	"DAP"	"308"	"mm"	"2016-08-05"	"Censo00_Area2"
"19725"	"992"	"Meliaceae"	""	"Meliaceae"	"Transecto 5"	"100"	"500"	"Parcela 35"	"10"	"50"	"0"	"0"	"0.8"	"1.4"	"E"	"Altura"	"10"	"m"	"2016-08-05"	"Censo00_Area2"
"19726"	"80"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Transecto 5"	"100"	"500"	"Parcela 35"	"10"	"50"	"0"	"0"	"0.7"	"18.7"	"E"	"DAP"	"76"	"mm"	"2016-08-05"	"Censo00_Area2"
"19726"	"80"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Transecto 5"	"100"	"500"	"Parcela 35"	"10"	"50"	"0"	"0"	"0.7"	"18.7"	"E"	"Altura"	"5"	"m"	"2016-08-05"	"Censo00_Area2"
"19727"	"1249"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Transecto 5"	"100"	"500"	"Parcela 36"	"10"	"50"	"0"	"0"	"0"	"45.5"	"E"	"DAP"	"129"	"mm"	"2016-08-05"	"Censo00_Area2"
"19727"	"1249"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Transecto 5"	"100"	"500"	"Parcela 36"	"10"	"50"	"0"	"0"	"0"	"45.5"	"E"	"Altura"	"7"	"m"	"2016-08-05"	"Censo00_Area2"
"19728"	"1065"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"0.6"	"32.8"	"E"	"DAP"	"287"	"mm"	"2016-08-05"	"Censo00_Area2"
"19728"	"1065"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"0.6"	"32.8"	"E"	"Altura"	"8"	"m"	"2016-08-05"	"Censo00_Area2"
"19729"	"2410"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"2.9"	"17.7"	"D"	"DAP"	"345"	"mm"	"2016-08-05"	"Censo00_Area2"
"19729"	"2410"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"2.9"	"17.7"	"D"	"Altura"	"15"	"m"	"2016-08-05"	"Censo00_Area2"
"19730"	"2517"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"0.3"	"0.5"	"D"	"DAP"	"602"	"mm"	"2016-06-05"	"Censo00_Area2"
"19730"	"2517"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"0.3"	"0.5"	"D"	"Altura"	"20"	"m"	"2016-06-05"	"Censo00_Area2"
"19731"	"2354"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 5"	"100"	"500"	"Parcela 39"	"10"	"50"	"0"	"0"	"4"	"6.8"	"E"	"DAP"	"429"	"mm"	"2016-05-20"	"Censo00_Area2"
"19731"	"2354"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 5"	"100"	"500"	"Parcela 39"	"10"	"50"	"0"	"0"	"4"	"6.8"	"E"	"Altura"	"15"	"m"	"2016-05-20"	"Censo00_Area2"
"19732"	"1563"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 5"	"100"	"500"	"Parcela 40"	"10"	"50"	"0"	"0"	"4.5"	"32.9"	"D"	"DAP"	"900"	"mm"	"2016-05-20"	"Censo00_Area2"
"19732"	"1563"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 5"	"100"	"500"	"Parcela 40"	"10"	"50"	"0"	"0"	"4.5"	"32.9"	"D"	"Altura"	"18"	"m"	"2016-05-20"	"Censo00_Area2"
"19733"	"827"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"0.6"	"26.7"	"E"	"DAP"	"264"	"mm"	"2016-05-20"	"Censo00_Area2"
"19733"	"827"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"0.6"	"26.7"	"E"	"Altura"	"12"	"m"	"2016-05-20"	"Censo00_Area2"
"19734"	"667"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"5"	"40.3"	"D"	"DAP"	"380"	"mm"	"2016-05-20"	"Censo00_Area2"
"19734"	"667"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"5"	"40.3"	"D"	"Altura"	"12"	"m"	"2016-05-20"	"Censo00_Area2"
"19735"	"2009"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"4"	"24.7"	"E"	"DAP"	"241"	"mm"	"2016-05-20"	"Censo00_Area2"
"19735"	"2009"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"4"	"24.7"	"E"	"Altura"	"12"	"m"	"2016-05-20"	"Censo00_Area2"
"19736"	"2351"	"Burseraceae"	"Protium"	"Protium"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"3"	"14"	"E"	"DAP"	"800"	"mm"	"2016-05-20"	"Censo00_Area2"
"19736"	"2351"	"Burseraceae"	"Protium"	"Protium"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"3"	"14"	"E"	"Altura"	"15"	"m"	"2016-05-20"	"Censo00_Area2"
"19737"	"1740"	"Sapotaceae"	""	"Sapotaceae"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"3"	"12"	"D"	"DAP"	"330"	"mm"	"2016-05-20"	"Censo00_Area2"
"19737"	"1740"	"Sapotaceae"	""	"Sapotaceae"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"3"	"12"	"D"	"Altura"	"12"	"m"	"2016-05-20"	"Censo00_Area2"
"19738"	"1960"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"3"	"2.8"	"E"	"DAP"	"227"	"mm"	"2016-05-20"	"Censo00_Area2"
"19738"	"1960"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"3"	"2.8"	"E"	"Altura"	"11"	"m"	"2016-05-20"	"Censo00_Area2"
"19739"	"185"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Transecto 5"	"100"	"500"	"Parcela 42"	"10"	"50"	"0"	"0"	"5"	"38.3"	"E"	"DAP"	"503"	"mm"	"2016-05-21"	"Censo00_Area2"
"19739"	"185"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Transecto 5"	"100"	"500"	"Parcela 42"	"10"	"50"	"0"	"0"	"5"	"38.3"	"E"	"Altura"	"12"	"m"	"2016-05-21"	"Censo00_Area2"
"19740"	"2572"	"Malpighiaceae"	""	"Malpighiaceae"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"4"	"37.5"	"D"	"DAP"	"470"	"mm"	"2016-05-21"	"Censo00_Area2"
"19740"	"2572"	"Malpighiaceae"	""	"Malpighiaceae"	"Transecto 5"	"100"	"500"	"Parcela 43"	"10"	"50"	"0"	"0"	"4"	"37.5"	"D"	"Altura"	"14"	"m"	"2016-05-21"	"Censo00_Area2"
"19741"	"2394"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Transecto 5"	"100"	"500"	"Parcela 44"	"10"	"50"	"0"	"0"	"0.8"	"27.8"	"E"	"DAP"	"330"	"mm"	"2016-05-21"	"Censo00_Area2"
"19741"	"2394"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Transecto 5"	"100"	"500"	"Parcela 44"	"10"	"50"	"0"	"0"	"0.8"	"27.8"	"E"	"Altura"	"13"	"m"	"2016-05-21"	"Censo00_Area2"
"19742"	"1152"	"Humiriaceae"	""	"Humiriaceae"	"Transecto 5"	"100"	"500"	"Parcela 44"	"10"	"50"	"0"	"0"	"4.5"	"22"	"D"	"DAP"	"800"	"mm"	"2016-05-21"	"Censo00_Area2"
"19742"	"1152"	"Humiriaceae"	""	"Humiriaceae"	"Transecto 5"	"100"	"500"	"Parcela 44"	"10"	"50"	"0"	"0"	"4.5"	"22"	"D"	"Altura"	"15"	"m"	"2016-05-21"	"Censo00_Area2"
"19743"	"1535"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"0"	"45"	"E"	"DAP"	"37"	"mm"	"2016-05-22"	"Censo00_Area2"
"19743"	"1535"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"0"	"45"	"E"	"Altura"	"8"	"m"	"2016-05-22"	"Censo00_Area2"
"19744"	"1522"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"4"	"23"	"D"	"DAP"	"630"	"mm"	"2016-05-22"	"Censo00_Area2"
"19744"	"1522"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"4"	"23"	"D"	"Altura"	"18"	"m"	"2016-05-22"	"Censo00_Area2"
"19745"	"1743"	"Annonaceae"	"Guatteria"	"Guatteria"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0"	"17"	"E"	"DAP"	"639"	"mm"	"2016-05-22"	"Censo00_Area2"
"19745"	"1743"	"Annonaceae"	"Guatteria"	"Guatteria"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0"	"17"	"E"	"Altura"	"12"	"m"	"2016-05-22"	"Censo00_Area2"
"19746"	"2371"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"5"	"48.2"	"D"	"DAP"	"266"	"mm"	"2016-05-22"	"Censo00_Area2"
"19746"	"2371"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"5"	"48.2"	"D"	"Altura"	"12"	"m"	"2016-05-22"	"Censo00_Area2"
"19747"	"1247"	"Burseraceae"	"Protium"	"Protium"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"3"	"4.4"	"D"	"DAP"	"256"	"mm"	"2016-05-22"	"Censo00_Area2"
"19747"	"1247"	"Burseraceae"	"Protium"	"Protium"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"3"	"4.4"	"D"	"Altura"	"12"	"m"	"2016-05-22"	"Censo00_Area2"
"19748"	"487"	"Sapotaceae"	"Micropholis"	"Micropholis"	"Transecto 1"	"100"	"500"	"Parcela 56"	"10"	"50"	"0"	"0"	"0"	"38.2"	"E"	"DAP"	"320"	"mm"	"2016-05-24"	"Censo00_Area2"
"19748"	"487"	"Sapotaceae"	"Micropholis"	"Micropholis"	"Transecto 1"	"100"	"500"	"Parcela 56"	"10"	"50"	"0"	"0"	"0"	"38.2"	"E"	"Altura"	"15"	"m"	"2016-05-24"	"Censo00_Area2"
"19749"	"812"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 17"	"100"	"500"	"Parcela 30"	"10"	"50"	"0"	"0"	"0.3"	"48.5"	"D"	"DAP"	"220"	"mm"	"2016-05-05"	"Censo00_Area2"
"19749"	"812"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 17"	"100"	"500"	"Parcela 30"	"10"	"50"	"0"	"0"	"0.3"	"48.5"	"D"	"Altura"	"15"	"m"	"2016-05-05"	"Censo00_Area2"
"19750"	"1876"	"Burseraceae"	"Protium"	"Protium"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"5"	"47.1"	"D"	"DAP"	"298"	"mm"	"2016-06-05"	"Censo00_Area2"
"19750"	"1876"	"Burseraceae"	"Protium"	"Protium"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"5"	"47.1"	"D"	"Altura"	"15"	"m"	"2016-06-05"	"Censo00_Area2"
"19751"	"530"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"2.5"	"42.4"	"D"	"DAP"	"213"	"mm"	"2016-06-05"	"Censo00_Area2"
"19751"	"530"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"2.5"	"42.4"	"D"	"Altura"	"18"	"m"	"2016-06-05"	"Censo00_Area2"
"19752"	"292"	"Burseraceae"	"Protium"	"Protium"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"4"	"7.8"	"E"	"DAP"	"247"	"mm"	"2016-07-05"	"Censo00_Area2"
"19752"	"292"	"Burseraceae"	"Protium"	"Protium"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"4"	"7.8"	"E"	"Altura"	"17"	"m"	"2016-07-05"	"Censo00_Area2"
"19753"	"629"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 17"	"100"	"500"	"Parcela 23"	"10"	"50"	"0"	"0"	"0.9"	"17.8"	"D"	"DAP"	"389"	"mm"	"2016-07-05"	"Censo00_Area2"
"19753"	"629"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 17"	"100"	"500"	"Parcela 23"	"10"	"50"	"0"	"0"	"0.9"	"17.8"	"D"	"Altura"	"27"	"m"	"2016-07-05"	"Censo00_Area2"
